WM tracts,Abbreviation,P value,PBonf.
Middle cerebellar peduncle,MCP,16.2467336654663,0.9997
Pontine crossing tract (a part of MCP),PCT,19.5307731628418,9.999e-05
Genu of corpus callosum,GCC,20.0810565948486,9.999e-05
Body of corpus callosum,BCC,19.5738563537598,9.999e-05
Splenium of corpus callosum,SCC,19.5642986297607,9.999e-05
Fornix (column and body of fornix),FX,21.0238666534424,9.999e-05
Corticospinal tract left,CST-L,15.8979215621948,0.9992001
Corticospinal tract right,CST-R,20.0539245605469,9.999e-05
Medial lemniscus left,ML-L,18.2880725860596,9.999e-05
Medial lemniscus right,ML-R,15.7712097167969,0.9984002
Inferior cerebellar peduncle left,ICP-L,15.5758337974548,1
Inferior cerebellar peduncle right,ICP-R,14.8451247215271,1
Superior cerebellar peduncle left,SCP-L,17.6664457321167,9.999e-05
Superior cerebellar peduncle right,SCP-R,15.2451419830322,1
Cerebral peduncle left,CP-L,16.4318161010742,0.3683632
Cerebral peduncle right,CP-R,13.8018097877502,1
Anterior limb of internal capsule left,ALIC-L,16.6695518493652,0.00409959
Anterior limb of internal capsule right,ALIC-R,11.945273399353,1
Posterior limb of internal capsule left,PLIC-L,9.30404424667358,1
Posterior limb of internal capsule right,PLIC-R,12.4180316925049,1
Retrolenticular part of internal capsule left,RLIC-L,14.4529399871826,1
Retrolenticular part of internal capsule right,RLIC-R,18.6353759765625,9.999e-05
Anterior corona radiata left,ACR-L,11.8730726242065,1
Anterior corona radiata right,ACR-R,13.0868873596191,1
Superior corona radiata left,SCR-L,12.7245488166809,1
Superior corona radiata right,SCR-R,13.4961180686951,1
Posterior corona radiata left,PCR-L,14.0855531692505,1
Posterior corona radiata right,PCR-R,12.566771030426,1
Posterior thalamic radiation (include optic radiation) left,PTR-L,16.5753917694092,0.02019798
Posterior thalamic radiation (include optic radiation) right,PTR-R,18.294734954834,9.999e-05
Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) left,SS-L,15.3148927688599,1
Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) right,SS-R,15.4365653991699,1
External capsule left,EC-L,13.3013362884521,1
External capsule right,EC-R,15.4873523712158,1
Cingulum (cingulate gyrus) left,CGC-L,22.8044185638428,9.999e-05
Cingulum (cingulate gyrus) right,CGC-R,19.2693290710449,9.999e-05
Cingulum (hippocampus) left,CGH-L,13.0546607971191,1
Cingulum (hippocampus) right,CGH-R,15.7291030883789,1
Fornix (cres) / Stria terminalis (can not be resolved with current resolution) left,FX/ST-L,11.3108859062195,1
Fornix (cres) / Stria terminalis (can not be resolved with current resolution) right,FX/ST-R,12.4125900268555,1
Superior longitudinal fasciculus left,SLF-L,16.2577228546143,0.9735026
Superior longitudinal fasciculus right,SLF-R,11.2070293426514,1
Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) left,SFO-L,18.1589889526367,9.999e-05
Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) right,SFO-R,10.3764095306396,1
Inferior fronto-occipital fasciculus left,IFO-L,19.7695007324219,9.999e-05
Inferior fronto-occipital fasciculus right,IFO-R,21.5460243225098,9.999e-05
Uncinate fasciculus left,UNC-L,29.5309314727783,9.999e-05
Uncinate fasciculus right,UNC-R,19.7251787185669,9.999e-05
Tapatum left,TAP-L,15.3149242401123,1
Tapatum right,TAP-R,15.0716872215271,1
