WM tracts,Abbreviation,P value,PBonf.
Middle cerebellar peduncle,MCP,15.2550778388977,1
Pontine crossing tract (a part of MCP),PCT,29.7520866394043,9.999e-05
Genu of corpus callosum,GCC,22.7608871459961,9.999e-05
Body of corpus callosum,BCC,13.3739728927612,1
Splenium of corpus callosum,SCC,12.0721292495728,1
Fornix (column and body of fornix),FX,14.0979642868042,1
Corticospinal tract left,CST-L,28.2598829269409,9.999e-05
Corticospinal tract right,CST-R,20.4727487564087,9.999e-05
Medial lemniscus left,ML-L,24.1140613555908,9.999e-05
Medial lemniscus right,ML-R,20.7983932495117,9.999e-05
Inferior cerebellar peduncle left,ICP-L,15.3067007064819,1
Inferior cerebellar peduncle right,ICP-R,19.1300115585327,9.999e-05
Superior cerebellar peduncle left,SCP-L,15.1063370704651,1
Superior cerebellar peduncle right,SCP-R,21.4534749984741,9.999e-05
Cerebral peduncle left,CP-L,27.0870532989502,9.999e-05
Cerebral peduncle right,CP-R,22.2656707763672,9.999e-05
Anterior limb of internal capsule left,ALIC-L,25.1053400039673,9.999e-05
Anterior limb of internal capsule right,ALIC-R,24.2932825088501,9.999e-05
Posterior limb of internal capsule left,PLIC-L,25.7889881134033,9.999e-05
Posterior limb of internal capsule right,PLIC-R,19.8443479537964,9.999e-05
Retrolenticular part of internal capsule left,RLIC-L,18.2928562164307,9.999e-05
Retrolenticular part of internal capsule right,RLIC-R,19.2750339508057,9.999e-05
Anterior corona radiata left,ACR-L,12.5301942825317,1
Anterior corona radiata right,ACR-R,20.7258167266846,9.999e-05
Superior corona radiata left,SCR-L,13.7429599761963,1
Superior corona radiata right,SCR-R,11.0274376869202,1
Posterior corona radiata left,PCR-L,11.7284474372864,1
Posterior corona radiata right,PCR-R,10.9095869064331,1
Posterior thalamic radiation (include optic radiation) left,PTR-L,13.7322645187378,1
Posterior thalamic radiation (include optic radiation) right,PTR-R,13.3776021003723,1
Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) left,SS-L,14.6316337585449,1
Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) right,SS-R,15.3331460952759,1
External capsule left,EC-L,21.0033121109009,9.999e-05
External capsule right,EC-R,21.7288150787354,9.999e-05
Cingulum (cingulate gyrus) left,CGC-L,17.4634160995483,0.3733627
Cingulum (cingulate gyrus) right,CGC-R,17.4433422088623,0.4289571
Cingulum (hippocampus) left,CGH-L,12.4512038230896,1
Cingulum (hippocampus) right,CGH-R,16.8534927368164,0.9978002
Fornix (cres) / Stria terminalis (can not be resolved with current resolution) left,FX/ST-L,21.2537431716919,9.999e-05
Fornix (cres) / Stria terminalis (can not be resolved with current resolution) right,FX/ST-R,16.7987670898438,0.9992001
Superior longitudinal fasciculus left,SLF-L,15.355131149292,1
Superior longitudinal fasciculus right,SLF-R,15.5217800140381,1
Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) left,SFO-L,22.0594863891602,9.999e-05
Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) right,SFO-R,16.9025592803955,0.9526047
Inferior fronto-occipital fasciculus left,IFO-L,21.4056625366211,9.999e-05
Inferior fronto-occipital fasciculus right,IFO-R,15.7713871002197,1
Uncinate fasciculus left,UNC-L,25.8684911727905,9.999e-05
Uncinate fasciculus right,UNC-R,19.7530221939087,9.999e-05
Tapatum left,TAP-L,20.2648210525513,9.999e-05
Tapatum right,TAP-R,13.9162244796753,1
