WM tracts,Abbreviation,P value,PBonf.
Middle cerebellar peduncle,MCP,19.5819578170776,9.999e-05
Pontine crossing tract (a part of MCP),PCT,14.8707160949707,1
Genu of corpus callosum,GCC,18.2340965270996,9.999e-05
Body of corpus callosum,BCC,13.8065195083618,1
Splenium of corpus callosum,SCC,19.1711711883545,9.999e-05
Fornix (column and body of fornix),FX,13.1035995483398,1
Corticospinal tract left,CST-L,17.2015161514282,0.00059994
Corticospinal tract right,CST-R,18.9344797134399,9.999e-05
Medial lemniscus left,ML-L,22.6227550506592,9.999e-05
Medial lemniscus right,ML-R,21.0648422241211,9.999e-05
Inferior cerebellar peduncle left,ICP-L,17.2197532653809,0.00259974
Inferior cerebellar peduncle right,ICP-R,19.4366159439087,9.999e-05
Superior cerebellar peduncle left,SCP-L,22.7351207733154,9.999e-05
Superior cerebellar peduncle right,SCP-R,25.3269939422608,9.999e-05
Cerebral peduncle left,CP-L,11.3519854545593,1
Cerebral peduncle right,CP-R,15.6738843917847,1
Anterior limb of internal capsule left,ALIC-L,12.4606022834778,1
Anterior limb of internal capsule right,ALIC-R,16.515251159668,0.939506
Posterior limb of internal capsule left,PLIC-L,13.2237071990967,1
Posterior limb of internal capsule right,PLIC-R,16.4020090103149,0.9991001
Retrolenticular part of internal capsule left,RLIC-L,10.4018716812134,1
Retrolenticular part of internal capsule right,RLIC-R,19.7706127166748,9.999e-05
Anterior corona radiata left,ACR-L,13.5932111740112,1
Anterior corona radiata right,ACR-R,21.2705497741699,9.999e-05
Superior corona radiata left,SCR-L,12.2981514930725,1
Superior corona radiata right,SCR-R,16.3233680725098,1
Posterior corona radiata left,PCR-L,11.3412747383118,1
Posterior corona radiata right,PCR-R,16.0663299560547,1
Posterior thalamic radiation (include optic radiation) left,PTR-L,17.5845031738281,9.999e-05
Posterior thalamic radiation (include optic radiation) right,PTR-R,15.4020924568176,1
Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) left,SS-L,21.361964225769,9.999e-05
Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) right,SS-R,19.0217514038086,9.999e-05
External capsule left,EC-L,10.9681859016418,1
External capsule right,EC-R,16.8242063522339,0.06729327
Cingulum (cingulate gyrus) left,CGC-L,17.7226791381836,9.999e-05
Cingulum (cingulate gyrus) right,CGC-R,13.2530164718628,1
Cingulum (hippocampus) left,CGH-L,12.6773324012756,1
Cingulum (hippocampus) right,CGH-R,18.0919361114502,9.999e-05
Fornix (cres) / Stria terminalis (can not be resolved with current resolution) left,FX/ST-L,10.0639362335205,1
Fornix (cres) / Stria terminalis (can not be resolved with current resolution) right,FX/ST-R,17.3205318450928,0.00019998
Superior longitudinal fasciculus left,SLF-L,13.2227687835693,1
Superior longitudinal fasciculus right,SLF-R,17.6244487762451,9.999e-05
Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) left,SFO-L,7.7890214920044,1
Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) right,SFO-R,16.1159420013428,0.9852015
Inferior fronto-occipital fasciculus left,IFO-L,10.829779624939,1
Inferior fronto-occipital fasciculus right,IFO-R,12.9176149368286,1
Uncinate fasciculus left,UNC-L,20.9026145935059,9.999e-05
Uncinate fasciculus right,UNC-R,20.296142578125,9.999e-05
Tapatum left,TAP-L,12.806755065918,1
Tapatum right,TAP-R,15.7312793731689,1
