WM tracts,Abbreviation,P value,PBonf.
Middle cerebellar peduncle,MCP,17.5082654953003,1
Pontine crossing tract (a part of MCP),PCT,20.2405548095703,9.999e-05
Genu of corpus callosum,GCC,23.5833854675293,9.999e-05
Body of corpus callosum,BCC,19.4390602111816,9.999e-05
Splenium of corpus callosum,SCC,13.6873941421509,1
Fornix (column and body of fornix),FX,27.0388984680176,9.999e-05
Corticospinal tract left,CST-L,25.5222969055176,9.999e-05
Corticospinal tract right,CST-R,19.568060874939,9.999e-05
Medial lemniscus left,ML-L,20.1428442001343,9.999e-05
Medial lemniscus right,ML-R,23.5656604766846,9.999e-05
Inferior cerebellar peduncle left,ICP-L,23.7967023849487,9.999e-05
Inferior cerebellar peduncle right,ICP-R,21.4313106536865,9.999e-05
Superior cerebellar peduncle left,SCP-L,22.0395565032959,9.999e-05
Superior cerebellar peduncle right,SCP-R,25.3800277709961,9.999e-05
Cerebral peduncle left,CP-L,19.4908971786499,9.999e-05
Cerebral peduncle right,CP-R,22.904655456543,9.999e-05
Anterior limb of internal capsule left,ALIC-L,20.11598777771,9.999e-05
Anterior limb of internal capsule right,ALIC-R,24.4155864715576,9.999e-05
Posterior limb of internal capsule left,PLIC-L,20.7384643554688,9.999e-05
Posterior limb of internal capsule right,PLIC-R,23.3184108734131,9.999e-05
Retrolenticular part of internal capsule left,RLIC-L,16.0605068206787,1
Retrolenticular part of internal capsule right,RLIC-R,18.4129161834717,0.9840016
Anterior corona radiata left,ACR-L,13.5611686706543,1
Anterior corona radiata right,ACR-R,16.6364154815674,1
Superior corona radiata left,SCR-L,15.4939737319946,1
Superior corona radiata right,SCR-R,17.9432878494263,1
Posterior corona radiata left,PCR-L,9.78588008880615,1
Posterior corona radiata right,PCR-R,17.4688806533814,1
Posterior thalamic radiation (include optic radiation) left,PTR-L,16.8795413970947,1
Posterior thalamic radiation (include optic radiation) right,PTR-R,18.9839696884155,0.00549945
Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) left,SS-L,13.8426914215088,1
Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) right,SS-R,13.3221664428711,1
External capsule left,EC-L,18.4324522018433,0.9941006
External capsule right,EC-R,27.6318674087524,9.999e-05
Cingulum (cingulate gyrus) left,CGC-L,18.9073429107666,0.07079292
Cingulum (cingulate gyrus) right,CGC-R,21.2861309051514,9.999e-05
Cingulum (hippocampus) left,CGH-L,11.9458889961243,1
Cingulum (hippocampus) right,CGH-R,18.479944229126,0.8693131
Fornix (cres) / Stria terminalis (can not be resolved with current resolution) left,FX/ST-L,29.9795436859131,9.999e-05
Fornix (cres) / Stria terminalis (can not be resolved with current resolution) right,FX/ST-R,17.3137321472168,1
Superior longitudinal fasciculus left,SLF-L,10.7389297485352,1
Superior longitudinal fasciculus right,SLF-R,17.6166591644287,1
Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) left,SFO-L,21.8500213623047,9.999e-05
Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) right,SFO-R,19.1769008636475,0.06309369
Inferior fronto-occipital fasciculus left,IFO-L,16.1018505096436,1
Inferior fronto-occipital fasciculus right,IFO-R,22.6561737060547,9.999e-05
Uncinate fasciculus left,UNC-L,20.0422849655151,0.00019998
Uncinate fasciculus right,UNC-R,22.1419477462769,9.999e-05
Tapatum left,TAP-L,18.2490091323853,0.9545045
Tapatum right,TAP-R,15.1754283905029,1
