WM tracts,Abbreviation,P value,PBonf.
Middle cerebellar peduncle,MCP,14.8782110214233,1
Pontine crossing tract (a part of MCP),PCT,14.184730052948,1
Genu of corpus callosum,GCC,20.1245269775391,9.999e-05
Body of corpus callosum,BCC,14.9578838348389,1
Splenium of corpus callosum,SCC,14.7395639419556,1
Fornix (column and body of fornix),FX,12.8934984207153,1
Corticospinal tract left,CST-L,15.3329200744629,1
Corticospinal tract right,CST-R,14.3412265777588,1
Medial lemniscus left,ML-L,27.3874988555908,9.999e-05
Medial lemniscus right,ML-R,21.6491565704346,9.999e-05
Inferior cerebellar peduncle left,ICP-L,21.1972341537476,9.999e-05
Inferior cerebellar peduncle right,ICP-R,20.1735858917236,9.999e-05
Superior cerebellar peduncle left,SCP-L,20.5010290145874,9.999e-05
Superior cerebellar peduncle right,SCP-R,19.4607772827148,9.999e-05
Cerebral peduncle left,CP-L,17.5424137115479,0.8461154
Cerebral peduncle right,CP-R,25.1722984313965,9.999e-05
Anterior limb of internal capsule left,ALIC-L,11.1764416694641,1
Anterior limb of internal capsule right,ALIC-R,16.95534324646,1
Posterior limb of internal capsule left,PLIC-L,12.4263830184937,1
Posterior limb of internal capsule right,PLIC-R,16.0995121002197,1
Retrolenticular part of internal capsule left,RLIC-L,19.040168762207,9.999e-05
Retrolenticular part of internal capsule right,RLIC-R,18.0114841461182,0.00339966
Anterior corona radiata left,ACR-L,23.6740550994873,9.999e-05
Anterior corona radiata right,ACR-R,21.3817186355591,9.999e-05
Superior corona radiata left,SCR-L,18.5303964614868,9.999e-05
Superior corona radiata right,SCR-R,12.8876838684082,1
Posterior corona radiata left,PCR-L,13.444974899292,1
Posterior corona radiata right,PCR-R,11.6731352806091,1
Posterior thalamic radiation (include optic radiation) left,PTR-L,15.6222467422485,1
Posterior thalamic radiation (include optic radiation) right,PTR-R,18.0585689544678,9.999e-05
Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) left,SS-L,15.6889314651489,1
Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) right,SS-R,20.7420787811279,9.999e-05
External capsule left,EC-L,15.1161422729492,1
External capsule right,EC-R,22.248423576355,9.999e-05
Cingulum (cingulate gyrus) left,CGC-L,12.2069201469421,1
Cingulum (cingulate gyrus) right,CGC-R,11.1752853393555,1
Cingulum (hippocampus) left,CGH-L,12.7157716751099,1
Cingulum (hippocampus) right,CGH-R,17.2155570983887,0.9949005
Fornix (cres) / Stria terminalis (can not be resolved with current resolution) left,FX/ST-L,10.4470520019531,1
Fornix (cres) / Stria terminalis (can not be resolved with current resolution) right,FX/ST-R,15.9924230575562,1
Superior longitudinal fasciculus left,SLF-L,23.6168384552002,9.999e-05
Superior longitudinal fasciculus right,SLF-R,20.319845199585,9.999e-05
Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) left,SFO-L,13.4607067108154,1
Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) right,SFO-R,12.3497695922852,1
Inferior fronto-occipital fasciculus left,IFO-L,15.272611618042,1
Inferior fronto-occipital fasciculus right,IFO-R,24.1045360565186,9.999e-05
Uncinate fasciculus left,UNC-L,22.1530828475952,9.999e-05
Uncinate fasciculus right,UNC-R,28.8255023956299,9.999e-05
Tapatum left,TAP-L,19.2345266342163,9.999e-05
Tapatum right,TAP-R,13.3609538078308,1
