WM tracts,Abbreviation,P value,PBonf.
Middle cerebellar peduncle,MCP,22.8546152114868,9.999e-05
Pontine crossing tract (a part of MCP),PCT,34.4853553771973,9.999e-05
Genu of corpus callosum,GCC,17.539119720459,0.9754025
Body of corpus callosum,BCC,15.4926891326904,1
Splenium of corpus callosum,SCC,20.7478065490723,9.999e-05
Fornix (column and body of fornix),FX,23.2477416992188,9.999e-05
Corticospinal tract left,CST-L,20.05495262146,9.999e-05
Corticospinal tract right,CST-R,20.8629941940308,9.999e-05
Medial lemniscus left,ML-L,30.497049331665,9.999e-05
Medial lemniscus right,ML-R,27.9718818664551,9.999e-05
Inferior cerebellar peduncle left,ICP-L,18.3457536697388,0.00079992
Inferior cerebellar peduncle right,ICP-R,14.551456451416,1
Superior cerebellar peduncle left,SCP-L,17.112208366394,0.9972003
Superior cerebellar peduncle right,SCP-R,14.6883096694946,1
Cerebral peduncle left,CP-L,20.0620670318604,9.999e-05
Cerebral peduncle right,CP-R,15.4657454490662,1
Anterior limb of internal capsule left,ALIC-L,10.7324576377869,1
Anterior limb of internal capsule right,ALIC-R,18.8865413665772,9.999e-05
Posterior limb of internal capsule left,PLIC-L,15.1615309715271,1
Posterior limb of internal capsule right,PLIC-R,18.0187454223633,0.00039996
Retrolenticular part of internal capsule left,RLIC-L,23.8225040435791,9.999e-05
Retrolenticular part of internal capsule right,RLIC-R,17.8151874542236,0.1244876
Anterior corona radiata left,ACR-L,11.4052104949951,1
Anterior corona radiata right,ACR-R,13.3544454574585,1
Superior corona radiata left,SCR-L,13.8472476005554,1
Superior corona radiata right,SCR-R,17.4831762313843,0.9958004
Posterior corona radiata left,PCR-L,16.4656610488892,1
Posterior corona radiata right,PCR-R,15.5433268547058,1
Posterior thalamic radiation (include optic radiation) left,PTR-L,11.8621726036072,1
Posterior thalamic radiation (include optic radiation) right,PTR-R,11.1713590621948,1
Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) left,SS-L,22.7117490768433,9.999e-05
Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) right,SS-R,17.5407466888428,0.8383162
External capsule left,EC-L,11.4950504302979,1
External capsule right,EC-R,12.675977230072,1
Cingulum (cingulate gyrus) left,CGC-L,18.7093544006348,9.999e-05
Cingulum (cingulate gyrus) right,CGC-R,11.2121992111206,1
Cingulum (hippocampus) left,CGH-L,19.8382301330566,9.999e-05
Cingulum (hippocampus) right,CGH-R,14.9065074920654,1
Fornix (cres) / Stria terminalis (can not be resolved with current resolution) left,FX/ST-L,21.1418256759644,9.999e-05
Fornix (cres) / Stria terminalis (can not be resolved with current resolution) right,FX/ST-R,15.8167037963867,1
Superior longitudinal fasciculus left,SLF-L,19.2194805145264,9.999e-05
Superior longitudinal fasciculus right,SLF-R,18.8136196136475,9.999e-05
Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) left,SFO-L,13.1080703735352,1
Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) right,SFO-R,22.200325012207,9.999e-05
Inferior fronto-occipital fasciculus left,IFO-L,21.09228515625,9.999e-05
Inferior fronto-occipital fasciculus right,IFO-R,23.4108982086182,9.999e-05
Uncinate fasciculus left,UNC-L,21.5458145141602,9.999e-05
Uncinate fasciculus right,UNC-R,16.8085784912109,0.9961004
Tapatum left,TAP-L,16.8974552154541,0.9993001
Tapatum right,TAP-R,14.3812193870544,1
